IntakeMonth,Breed,EstimatedAge,Sex,SpayNeuter,Size,Color,IntakeType,IntakeYear,OutcomeYear,Class
Owner Surrender,2012,March,POINTER - MIX,Infant - Younger than 6 months,FEMALE,true,PUPPY,WHITE,2012
Stray,2012,June,,Older than 1 year,MALE,true,MED,WHITE,2012
Stray,2011,December,,Older than 1 year,FEMALE,true,LARGE,TORTIE,2011
Stray,2012,February,BOSTON TERRIER - MIX,Older than 1 year,MALE,true,MED,BL BRINDLE,2012
Stray,2012,June,TR WALKER HOUND - MIX,Older than 1 year,MALE,true,SMALL,WHITE,2012
Stray,2011,September,,,UNKNOWN,false,KITTN,GRAY,2011
Stray,2011,January,,Infant - Younger than 6 months,MALE,true,KITTN,BRN TABBY,2011
Impound,2011,March,BOXER - MIX,Older than 1 year,MALE,true,LARGE,BROWN,2011
Stray,2012,April,,,UNKNOWN,false,MED,BROWN,2012
Stray,2011,March,,,FEMALE,false,MED,BLACK,2011
Owner Surrender,2012,April,,,FEMALE,false,KITTN,BLACK,2012
Stray,2011,February,BOXER - MIX,,MALE,false,LARGE,BROWN,2011
Stray,2011,March,BOSTON TERRIER - MIX,,MALE,false,PUPPY,BR BRINDLE,2011
Stray,2012,July,,Older than 1 year,FEMALE,false,SMALL,APRICOT,2012
Stray,2012,July,,Infant - Younger than 6 months,MALE,false,KITTN,BRN TABBY,2012
Stray,2011,January,,,MALE,false,MED,BUFF,2011
Stray,2011,June,,,FEMALE,false,SMALL,WHITE,2011
Impound,2011,April,,,MALE,true,X-LRG,BROWN,2011
Owner Surrender,2011,January,,Infant - Younger than 6 months,FEMALE,true,PUPPY,BLACK,2011
Stray,2011,June,,,UNKNOWN,false,MED,ORG TABBY,2011
Stray,2011,March,,,UNKNOWN,false,KITTN,SLVR TIGER,2011
Stray,2012,April,,Older than 1 year,FEMALE,true,MED,BLACK,2012
Owner Surrender,2011,June,,,MALE,false,LARGE,WHITE,2011
Stray,2011,July,,,UNKNOWN,false,MED,ORANGE,2011
Stray,2011,December,BEAGLE - GERM SHEPHERD,,MALE,false,MED,BLACK,2011
Stray,2012,June,,,MALE,false,SMALL,WHITE,2012
Owner Surrender,2011,February,LABRADOR RETR - PIT BULL,Infant - Younger than 6 months,FEMALE,true,PUPPY,BR BRINDLE,2011
Stray,2011,June,,,FEMALE,false,MED,CALICO,2011
Stray,2011,September,,,FEMALE,false,LARGE,GRAY TABBY,2011
Owner Surrender,2012,February,,Older than 7 years,FEMALE,false,SMALL,BROWN,2012
Stray,2011,August,,,MALE,false,MED,BLK TABBY,2011
Stray,2011,April,,,FEMALE,false,KITTN,TORTIE,2011
Owner Surrender,2012,June,PLOTT HOUND - DOBERMAN PINSCH,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Owner Surrender,2011,September,,,FEMALE,false,LARGE,BRN TABBY,2011
Stray,2011,March,,,UNKNOWN,false,LARGE,CREAM,2011
Stray,2012,April,,,FEMALE,false,MED,BLACK,2012
Owner Surrender,2012,March,,Infant - Younger than 6 months,MALE,true,PUPPY,TAN,2012
Stray,2012,March,BOXER - MIX,Youth - Younger than 1 year,MALE,true,PUPPY,RED,2012
Stray,2011,July,,,FEMALE,true,LARGE,BRN TABBY,2011
Owner Surrender,2012,June,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Owner Surrender,2011,July,ALASKAN HUSKY - LABRADOR RETR,Infant - Younger than 6 months,MALE,true,PUPPY,BLACK,2011
Stray,2011,August,CHINESE SHARPEI - DACHSHUND,Older than 1 year,MALE,true,MED,RED,2011
Owner Surrender,2012,February,,Older than 1 year,FEMALE,true,MED,SEAL PT,2012
Owner Surrender,2011,November,,,MALE,false,SMALL,BRN TABBY,2011
Owner Surrender,2012,April,BEAGLE - MIX,Older than 7 years,MALE,true,MED,TRICOLOR,2012
Stray,2011,April,,Infant - Younger than 6 months,MALE,false,KITTN,WHITE,2011
Owner Surrender,2011,October,,Older than 1 year,FEMALE,false,MED,GRAY TABBY,2011
Stray,2011,April,,Older than 1 year,MALE,true,LARGE,BROWN,2011
Stray,2011,April,CHIHUAHUA LH - MIX,,UNKNOWN,false,SMALL,BLACK,2011
Owner Surrender,2011,August,,,UNKNOWN,false,KITTN,ORG TABBY,2011
Stray,2011,July,GERM SHEPHERD - CHOW CHOW,Older than 1 year,FEMALE,true,MED,TAN,2011
Owner Surrender,2012,July,,Older than 1 year,FEMALE,true,MED,GRAY TABBY,2012
Stray,2012,June,ROTTWEILER - DACHSHUND,Older than 1 year,MALE,true,LARGE,BLACK,2012
Stray,2012,March,,,MALE,false,MED,LYNX PT,2012
Stray,2011,November,,Youth - Younger than 1 year,FEMALE,false,SMALL,WHITE,2011
Owner Surrender,2012,September,,Older than 1 year,MALE,true,LARGE,BLACK,2012
Foster Return,2011,June,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY,2011
Reported Lost by Public,2012,August,,,FEMALE,false,LARGE,UNKNOWN,2012
Stray,2011,July,,,MALE,false,MED,ORANGE,2011
Stray,2012,May,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY TABBY,2012
Owner Surrender,2012,August,GREAT PYRENEES - MIX,Older than 1 year,MALE,true,LARGE,TRICOLOR,2012
Owner Surrender,2011,June,,Older than 1 year,MALE,true,MED,BLACK,2011
Stray,2011,April,BASSET HOUND - MIX,,MALE,false,MED,BROWN,2011
Owner Surrender,2011,August,DACHSHUND - WELSH CORGI PEM,Older than 1 year,FEMALE,true,SMALL,TAN,2011
Stray,2011,February,,Older than 1 year,FEMALE,true,LARGE,BROWN,2011
Stray,2012,February,,Older than 1 year,MALE,true,LARGE,BLK TABBY,2012
Owner Surrender,2012,February,,Older than 7 years,MALE,true,SMALL,WHITE,2012
Stray,2011,April,PIT BULL - MIX,,MALE,false,LARGE,BLACK,2011
Owner Surrender,2012,August,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2012
Owner Surrender,2011,May,BULLMASTIFF - MIX,Older than 7 years,MALE,true,LARGE,TAN,2011
Stray,2011,June,,,MALE,false,SMALL,BRN TABBY,2011
Owner Surrender,2011,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,2011
Stray,2012,April,BORDER COLLIE - MIX,,FEMALE,false,SMALL,BLACK,2012
Owner Surrender,2011,November,,Infant - Younger than 6 months,FEMALE,true,KITTN,TRICOLOR,2011
Stray,2012,February,,Youth - Younger than 1 year,FEMALE,true,SMALL,GRAY,2012
Stray,2012,March,,Older than 1 year,FEMALE,true,LARGE,GOLD,2012
Stray,2011,June,CHINESE SHARPEI - MIX,,MALE,true,MED,BLACK,2011
Stray,2012,April,,Older than 1 year,FEMALE,true,SMALL,BROWN,2012
Stray,2011,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,ORANGE,2011
Stray,2011,August,LABRADOR RETR - MIX,Older than 1 year,MALE,true,MED,BLACK,2011
Stray,2012,January,,Older than 7 years,FEMALE,true,SMALL,CREAM,2012
Owner Surrender,2011,April,,,FEMALE,true,LARGE,GRAY,2011
Owner Surrender,2011,June,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY TABBY,2011
Stray,2011,January,,Infant - Younger than 6 months,FEMALE,true,TOY,TAN,2011
Stray,2011,August,,Older than 1 year,MALE,true,LARGE,GRAY,2011
Stray,2011,July,,,MALE,false,KITTN,BUFF,2011
Stray,2012,March,ENG BULLDOG - MIX,,MALE,false,MED,WHITE,2012
Stray,2012,May,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,WHITE,2012
Stray,2011,April,CHINESE SHARPEI - MIX,Older than 1 year,MALE,true,LARGE,BROWN,2011
Stray,2011,May,,,UNKNOWN,false,LARGE,CALICO,2011
Impound,2011,July,,Infant - Younger than 6 months,FEMALE,false,PUPPY,BROWN,2011
Stray,2012,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2012
Owner Surrender,2011,August,BEAGLE - MIX,Infant - Younger than 6 months,MALE,true,SMALL,BROWN,2011
Stray,2012,March,JACK RUSS TER - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,WHITE,2012
Stray,2011,January,,,FEMALE,false,KITTN,TORTIE,2011
Owner Surrender,2011,April,,Youth - Younger than 1 year,FEMALE,true,MED,BROWN,2011
Owner Surrender,2011,April,,Older than 7 years,FEMALE,true,MED,TRICOLOR,2011
Stray,2012,September,BOXER - MIX,Infant - Younger than 6 months,FEMALE,true,LARGE,BROWN,2012
Stray,2011,May,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Owner Surrender,2012,May,,Older than 1 year,FEMALE,true,MED,BRN TABBY,2012
Stray,2012,March,LABRADOR RETR - MIX,Older than 1 year,MALE,true,LARGE,BLACK,2012
Owner Surrender,2011,March,,Older than 1 year,MALE,false,MED,WHITE,2011
Stray,2011,May,,Older than 1 year,FEMALE,true,SMALL,WHITE,2011
Stray,2012,June,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2012
Stray,2012,March,,,FEMALE,false,MED,BLACK,2012
Stray,2012,August,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY TABBY,2012
Owner Surrender,2011,November,,Older than 1 year,FEMALE,false,SMALL,GRAY TABBY,2011
Stray,2011,November,,,UNKNOWN,false,MED,WHITE,2011
Stray,2011,July,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Stray,2012,August,,Older than 1 year,FEMALE,false,MED,BLACK,2012
Stray,2011,December,,Older than 1 year,FEMALE,false,LARGE,GRAY,2011
Stray,2012,July,JACK RUSS TER - MIX,Older than 1 year,MALE,false,SMALL,WHITE,2012
Impound,2011,January,,,UNKNOWN,false,SMALL,GRAY,2011
Owner Surrender,2011,March,,Older than 1 year,FEMALE,true,LARGE,RED,2011
Stray,2011,December,,,MALE,false,LARGE,BROWN,2011
Stray,2011,March,JACK RUSS TER - BEAGLE,Older than 1 year,MALE,true,SMALL,BROWN,2011
Stray,2011,May,TIBETAN SPAN - BRITTANY,Older than 1 year,FEMALE,true,MED,BLACK,2011
Stray,2011,June,,,FEMALE,true,MED,TRICOLOR,2011
Owner Surrender,2011,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2011
Impound,2011,February,,,MALE,false,MED,WHITE,2011
Stray,2011,November,BOXER - MIX,,FEMALE,false,LARGE,BROWN,2011
Stray,2012,March,,Older than 1 year,MALE,true,LARGE,BROWN,2012
Stray,2011,August,,,UNKNOWN,false,MED,BLACK,2011
Stray,2012,June,LABRADOR RETR - MIX,Infant - Younger than 6 months,MALE,false,PUPPY,BLACK,2012
Stray,2012,January,,Older than 1 year,FEMALE,false,MED,BLUE,2012
Stray,2012,July,,Infant - Younger than 6 months,MALE,false,KITTN,BRN TABBY,2012
Stray,2012,May,,,MALE,false,MED,WHITE,2012
Stray,2011,July,,,FEMALE,false,KITTN,BLACK,2011
Stray,2012,September,,Older than 1 year,FEMALE,false,MED,TRICOLOR,2012
Owner Surrender,2011,May,CHIHUAHUA SH - BEAGLE,Youth - Younger than 1 year,MALE,false,SMALL,BLACK,2011
Owner Surrender,2012,March,,Older than 1 year,MALE,true,MED,GRAY,2012
Stray,2011,September,PIT BULL - WEIMARANER,,MALE,false,MED,BUFF,2011
Stray,2011,May,,,MALE,false,KITTN,GRAY,2011
Stray,2011,September,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,2011
Stray,2011,July,,,UNKNOWN,false,KITTN,BLACK,2011
Owner Surrender,2012,February,,Older than 1 year,MALE,true,KITTN,GRAY,2012
Owner Surrender,2012,August,,Older than 1 year,MALE,true,SMALL,WHITE,2012
Stray,2012,September,,Older than 1 year,MALE,true,LARGE,BLACK,2012
Stray,2011,September,,Youth - Younger than 1 year,FEMALE,true,LARGE,RED,2011
Stray,2011,May,,,UNKNOWN,false,KITTN,BLK TIGER,2011
Stray,2011,April,,,FEMALE,false,MED,GRAY TABBY,2011
Stray,2011,August,,Older than 7 years,MALE,true,MED,BLACK,2011
Stray,2012,June,,Older than 1 year,MALE,true,LARGE,WHITE,2012
Owner Surrender,2011,August,ABYSSINIAN - DOMESTIC SH,Infant - Younger than 6 months,MALE,true,KITTN,ORG TABBY,2011
Owner Surrender,2012,February,,,MALE,false,LARGE,BROWN,2012
Owner Surrender,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Stray,2012,June,,,FEMALE,false,MED,BLACK,2012
Foster Return,2012,April,,Youth - Younger than 1 year,FEMALE,true,MED,TORTIE,2012
Owner Surrender,2011,May,,Older than 1 year,FEMALE,false,MED,BLACK,2011
Stray,2011,July,,,MALE,false,KITTN,BLACK,2011
Owner Surrender,2011,November,BEAGLE - MIX,Older than 1 year,MALE,false,MED,TRICOLOR,2011
Owner Surrender,2011,May,,,FEMALE,false,X-LRG,WHITE,2011
Stray,2011,December,VIZSLA - MIX,Older than 1 year,FEMALE,true,LARGE,BLACK,2011
Owner Surrender,2011,July,LABRADOR RETR - MIX,Older than 7 years,MALE,false,LARGE,BLACK,2011
Owner Surrender,2012,July,,Older than 1 year,FEMALE,true,MED,TORTIE,2012
Stray,2011,March,DOMESTIC SH - TURKISH ANGORA,Older than 1 year,FEMALE,true,MED,WHITE,2011
Stray,2012,September,,Older than 1 year,UNKNOWN,false,SMALL,WHITE,2012
Stray,2012,May,,,MALE,false,MED,BLACK,2012
Stray,2011,June,,Older than 1 year,FEMALE,true,MED,WHITE,2011
Foster Return,2012,June,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,2012
Owner Surrender,2012,June,PUG - BEAGLE,Infant - Younger than 6 months,MALE,true,SMALL,BLACK,2012
Stray,2012,June,,Infant - Younger than 6 months,MALE,false,SMALL,BLACK,2012
Stray,2011,September,CHOW CHOW - MIX,Older than 1 year,MALE,true,LARGE,BLACK,2011
Stray,2011,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,BLACK,2011
Stray,2011,March,BLACK/TAN HOUND - MIX,,MALE,false,LARGE,BLACK,2011
Stray,2012,June,SHIH TZU - MIX,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Stray,2011,March,,,FEMALE,false,SMALL,BRN TABBY,2011
Stray,2011,December,,Older than 1 year,MALE,false,SMALL,BRN TABBY,2011
Foster Return,2012,March,,Youth - Younger than 1 year,FEMALE,true,KITTN,TORTIE,2012
Stray,2011,August,,,UNKNOWN,false,KITTN,GRAY TIGER,2011
Owner Surrender,2012,August,,Older than 7 years,FEMALE,false,MED,BLACK,2012
Owner Surrender,2012,March,CHOW CHOW - GERM SHEPHERD,Older than 1 year,MALE,false,LARGE,TAN,2012
Stray,2011,June,,,FEMALE,false,MED,SEAL PT,2011
Stray,2011,March,,Older than 7 years,FEMALE,true,MED,BROWN,2011
Stray,2011,November,,,MALE,true,MED,ORG TABBY,2011
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY TABBY,2012
Owner Surrender,2012,January,,Older than 1 year,MALE,false,X-LRG,BROWN,2012
Stray,2011,August,,Older than 1 year,MALE,true,SMALL,TAN,2011
Owner Surrender,2012,July,,Youth - Younger than 1 year,MALE,false,PUPPY,BLACK,2012
Stray,2011,February,,,FEMALE,true,MED,BLACK,2011
Stray,2012,May,,,UNKNOWN,false,MED,BLACK,2012
Stray,2012,May,PIT BULL - MIX,Older than 1 year,MALE,false,LARGE,BROWN,2012
Reported Lost by Public,2012,August,,,MALE,false,SMALL,UNKNOWN,2012
Reported Lost by Public,2012,August,,,FEMALE,false,MED,UNKNOWN,2012
Stray,2011,September,,Older than 1 year,MALE,true,MED,BROWN,2011
Stray,2011,September,,,FEMALE,false,LARGE,BRN TABBY,2011
Stray,2011,August,,Infant - Younger than 6 months,MALE,false,KITTN,BRN TABBY,2011
Owner Surrender,2012,May,,Infant - Younger than 6 months,MALE,true,KITTN,BLACK,2012
Stray,2011,June,,,MALE,false,KITTN,WHITE,2011
Foster Return,2012,April,FOX TERR SMOOTH - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,WHITE,2012
Reported Lost by Public,2012,August,,,MALE,false,LARGE,UNKNOWN,2012
Stray,2011,May,,Older than 1 year,FEMALE,false,LARGE,BROWN,2011
Stray,2012,September,,Older than 1 year,MALE,true,LARGE,ORANGE,2012
Stray,2011,April,,,MALE,false,KITTN,BUFF,2011
Stray,2012,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY,2012
Owner Surrender,2012,April,POINTER - MIX,,MALE,false,PUPPY,BROWN,2012
Stray,2012,May,BOXER - MIX,,FEMALE,true,LARGE,BROWN,2012
Impound,2011,January,BOXER - MIX,,MALE,false,LARGE,BROWN,2011
Stray,2011,March,,,MALE,false,MED,BLK TABBY,2011
Stray,2011,April,,Older than 1 year,FEMALE,true,LARGE,BLACK,2011
Stray,2011,September,,Infant - Younger than 6 months,MALE,false,KITTN,ORG TABBY,2011
Owner Surrender,2011,May,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2011
Owner Surrender,2011,August,,Older than 1 year,FEMALE,true,SMALL,BROWN,2011
Owner Surrender,2011,July,,,FEMALE,false,LARGE,BRN TABBY,2011
Owner Surrender,2011,January,,Older than 7 years,FEMALE,true,MED,BLACK,2011
Owner Surrender,2011,May,,,MALE,false,MED,BLUE,2011
Owner Surrender,2012,February,CHIHUAHUA SH - MIX,Youth - Younger than 1 year,MALE,true,PUPPY,WHITE,2012
Owner Surrender,2012,May,,Older than 1 year,FEMALE,true,SMALL,GOLD,2012
Stray,2011,July,,Older than 1 year,MALE,false,MED,CREAM,2011
Stray,2012,March,,Older than 1 year,FEMALE,true,SMALL,SILVER,2012
Owner Surrender,2011,September,,,FEMALE,false,KITTN,GRAY TIGER,2011
Owner Surrender,2011,October,,Infant - Younger than 6 months,FEMALE,true,KITTN,BLACK,2011
Owner Surrender,2012,April,GERM SHEPHERD - MIX,Older than 1 year,MALE,true,MED,TAN,2012
Owner Surrender,2011,August,,,MALE,false,LARGE,GRAY,2011
Foster Return,2012,June,,Infant - Younger than 6 months,FEMALE,true,SMALL,BLACK,2012
Stray,2011,September,,Infant - Younger than 6 months,FEMALE,true,KITTN,GRAY,2011
Owner Surrender,2011,November,,Older than 1 year,MALE,true,SMALL,TAN,2011
Owner Surrender,2012,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,TORTIE,2012
Owner Surrender,2011,May,,,FEMALE,false,LARGE,BLACK,2011
Stray,2011,January,,,FEMALE,false,MED,BRN TABBY,2011
Stray,2012,June,AMER BULLDOG - MIX,Older than 1 year,MALE,false,MED,WHITE,2012
Impound,2011,July,,Older than 1 year,FEMALE,true,SMALL,BLACK,2011
Stray,2012,May,,Older than 1 year,FEMALE,false,MED,BRN TABBY,2012
Reported Lost by Public,2012,August,,,FEMALE,false,SMALL,UNKNOWN,2012
Stray,2011,May,,,MALE,false,KITTN,GRAY,2011
Stray,2011,August,,,FEMALE,false,LARGE,TORTIE,2011
Stray,2011,November,,Infant - Younger than 6 months,FEMALE,true,PUPPY,BLUE MERLE,2011
Stray,2012,March,,,FEMALE,false,LARGE,GOLD,2012
Stray,2011,January,,Older than 1 year,MALE,true,SMALL,BLACK,2011
Owner Surrender,2012,June,,,MALE,false,MED,WHITE,2012
Stray,2011,February,,,FEMALE,false,MED,GRAY TABBY,2011
Owner Surrender,2011,July,,Older than 1 year,FEMALE,true,SMALL,RED,2011
Stray,2012,March,,Older than 1 year,FEMALE,true,SMALL,BLACK,2012
Owner Surrender,2012,February,GOLDEN RETR - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,GOLD,2012
Stray,2012,July,,Older than 1 year,FEMALE,false,LARGE,BROWN,2012
Owner Surrender,2012,January,,Infant - Younger than 6 months,FEMALE,false,KITTN,TORTIE,2012
Stray,2012,September,,Older than 7 years,MALE,true,LARGE,BRN TABBY,2012
Owner Surrender,2011,June,,Older than 7 years,FEMALE,true,LARGE,BLACK,2011
Stray,2011,February,,,MALE,false,TOY,BROWN,2011
Stray,2011,May,,,UNKNOWN,false,LARGE,ORANGE,2011
Stray,2011,July,,,FEMALE,false,LARGE,BRN TABBY,2011
Stray,2011,April,,Older than 1 year,MALE,true,SMALL,CHOCOLATE,2011
Owner Surrender,2012,October,,Older than 7 years,MALE,true,MED,BLACK,2012
Stray,2012,July,GERM SHEPHERD - MIX,Older than 7 years,FEMALE,true,LARGE,TAN,2012
Stray,2012,July,LABRADOR RETR - MIX,Older than 1 year,FEMALE,false,MED,BR BRINDLE,2012
Stray,2011,July,GERM SH POINT - MIX,Infant - Younger than 6 months,FEMALE,false,PUPPY,BLACK,2011
Stray,2012,September,DACHSHUND - BEAGLE,Older than 1 year,MALE,true,TOY,BLACK,2012
Stray,2011,August,,,MALE,false,KITTN,BLACK,2011
Stray,2012,July,,Older than 7 years,FEMALE,false,SMALL,BLACK,2012
Owner Surrender,2011,November,BOSTON TERRIER - PIT BULL,Older than 1 year,MALE,false,SMALL,BR BRINDLE,2011
Foster Return,2012,July,,Infant - Younger than 6 months,FEMALE,true,KITTN,BRN TABBY,2012
Owner Surrender,2011,April,,Infant - Younger than 6 months,MALE,true,MED,BLACK,2011
Owner Surrender,2011,January,BEAGLE - AUST CATTLE DOG,,MALE,true,MED,BROWN,2011
Stray,2011,January,,,FEMALE,false,MED,TORTIE,2011
Owner Surrender,2011,April,,Older than 1 year,FEMALE,false,SMALL,BLACK,2011
Impound,2011,May,,,MALE,false,LARGE,YELLOW,2011
Stray,2011,January,,,MALE,false,MED,GRAY,2011
Owner Surrender,2011,October,,Older than 7 years,MALE,true,MED,WHITE,2011
Owner Surrender,2011,August,,,FEMALE,false,KITTN,ORG TABBY,2011
Stray,2012,July,,Older than 1 year,MALE,true,SMALL,TAN,2012
Stray,2011,August,,Infant - Younger than 6 months,MALE,true,SMALL,GRAY TABBY,2011
Stray,2012,March,,,MALE,false,MED,BRN TABBY,2012
Owner Surrender,2011,July,,Older than 1 year,MALE,true,MED,GRAY,2011
Stray,2011,March,CAIRN TERRIER - MIX,Infant - Younger than 6 months,FEMALE,true,PUPPY,TAN,2011
Stray,2011,July,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,ORANGE,2011
Owner Surrender,2012,January,,Youth - Younger than 1 year,FEMALE,false,SMALL,BLK TABBY,2012
Stray,2011,April,,,MALE,false,MED,BRN TABBY,2011
Stray,2012,July,,Older than 1 year,MALE,false,MED,BLACK,2012
Stray,2012,March,YORKSHIRE TERR - POODLE TOY,Older than 1 year,MALE,true,SMALL,CREAM,2012
Impound,2011,September,PIT BULL - MIX,Older than 1 year,MALE,false,LARGE,BROWN,2011
Owner Surrender,2012,February,BEAGLE - MIX,Older than 1 year,FEMALE,true,MED,TRICOLOR,2012
Stray,2011,January,,,UNKNOWN,false,KITTN,ORG TABBY,2011
Stray,2012,January,PLOTT HOUND - MIX,Older than 1 year,FEMALE,true,PUPPY,BR BRINDLE,2012
Stray,2011,April,,,UNKNOWN,false,LARGE,BLACK,2011
Stray,2011,June,,,MALE,false,MED,WHITE,2011
Stray,2011,July,,,MALE,false,KITTN,WHITE,2011
Stray,2012,May,,Infant - Younger than 6 months,FEMALE,true,KITTN,CALICO,2012
Stray,2012,March,,,MALE,false,PUPPY,BLACK,2012
Stray,2011,May,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY TABBY,2011
Stray,2011,July,,,UNKNOWN,false,KITTN,ORG TABBY,2011
Stray,2011,September,,,UNKNOWN,false,KITTN,GRAY TABBY,2011
Stray,2012,April,,,UNKNOWN,false,MED,BRN TIGER,2012
Owner Surrender,2012,March,,Older than 1 year,FEMALE,false,SMALL,BLACK,2012
Stray,2012,May,,Infant - Younger than 6 months,UNKNOWN,false,KITTN,BLACK,2012
Stray,2012,January,MIN PINSCHER - CHIHUAHUA SH,Infant - Younger than 6 months,FEMALE,true,PUPPY,BLACK,2012
Stray,2011,November,,,FEMALE,false,MED,GRAY TABBY,2011
Stray,2012,September,,Older than 1 year,FEMALE,true,LARGE,BLACK,2012
Stray,2011,February,,Older than 7 years,FEMALE,false,TOY,BROWN,2011
Stray,2012,March,GERM SHEPHERD - COLLIE ROUGH,,FEMALE,false,PUPPY,BR BRINDLE,2012
Owner Surrender,2011,November,,Youth - Younger than 1 year,MALE,true,MED,BLUE,2011
Stray,2011,March,SHIH TZU - MIX,Youth - Younger than 1 year,MALE,true,MED,BLACK,2011
Foster Return,2011,October,,Youth - Younger than 1 year,MALE,true,SMALL,GRAY TABBY,2011
Stray,2011,March,PUG - AUST SHEPHERD,,MALE,false,SMALL,BLUE MERLE,2011
Stray,2011,June,,Infant - Younger than 6 months,MALE,false,KITTN,GRAY,2011
Stray,2012,August,,Older than 1 year,MALE,false,MED,BLACK,2012
Stray,2012,September,,Older than 1 year,MALE,false,X-LRG,WHITE,2012
Stray,2012,June,,Older than 1 year,FEMALE,false,MED,BLACK,2012
Stray,2012,June,,Infant - Younger than 6 months,MALE,false,KITTN,BRN TABBY,2012
Stray,2011,March,COLLIE ROUGH - MIX,,MALE,false,MED,BROWN,2011
Stray,2012,June,PIT BULL - MIX,Youth - Younger than 1 year,MALE,true,MED,BL BRINDLE,2012
Stray,2012,July,,Infant - Younger than 6 months,FEMALE,false,KITTN,WHITE,2012
Stray,2012,September,SIAMESE - MIX,Older than 1 year,FEMALE,false,MED,TAN,2012
Reported Lost by Public,2012,August,,,FEMALE,false,SMALL,UNKNOWN,2012
Impound,2011,July,,Infant - Younger than 6 months,MALE,false,PUPPY,BROWN,2011
Owner Surrender,2012,June,,Older than 1 year,MALE,false,MED,BLACK,2012
Owner Surrender,2011,May,DOBERMAN PINSCH - MIX,Infant - Younger than 6 months,MALE,true,PUPPY,TAN,2011
Stray,2012,January,,Older than 1 year,MALE,true,LARGE,ORG TABBY,2012
Owner Surrender,2011,January,,Youth - Younger than 1 year,FEMALE,true,MED,GRAY TABBY,2011
Stray,2011,August,BRITTANY - AUST SHEPHERD,Infant - Younger than 6 months,MALE,false,PUPPY,CHOCOLATE,2011
Owner Surrender,2012,September,,Infant - Younger than 6 months,MALE,false,KITTN,LYNX PT,2012
Stray,2011,March,,,UNKNOWN,false,SMALL,TORTIE,2011
Owner Surrender,2011,September,,Infant - Younger than 6 months,FEMALE,false,KITTN,GRAY TABBY,2011
Impound,2012,April,,Older than 1 year,MALE,true,LARGE,BLACK,2012
Stray,2012,April,,Older than 1 year,MALE,false,LARGE,BLACK,2012
Stray,2011,April,,,UNKNOWN,false,KITTN,ORANGE,2011
Stray,2012,May,,Older than 1 year,MALE,true,LARGE,GRAY,2012
Stray,2012,March,,Older than 1 year,MALE,false,LARGE,TAN,2012
Stray,2011,May,,,UNKNOWN,false,MED,ORG TABBY,2011
Stray,2011,April,GERM SHEPHERD - AKITA,,MALE,true,LARGE,BLUE,2011
Stray,2011,June,,,MALE,false,KITTN,GRAY TABBY,2011
Stray,2011,September,,,MALE,false,KITTN,BRN TABBY,2011
Stray,2011,August,,,FEMALE,false,MED,BLACK,2011
Stray,2012,August,,Infant - Younger than 6 months,MALE,false,KITTN,BRN TABBY,2012
Stray,2011,August,,Older than 1 year,FEMALE,true,LARGE,GRAY TABBY,2011
Owner Surrender,2012,April,LABRADOR RETR - GERM SHEPHERD,Older than 1 year,MALE,false,LARGE,BLACK,2012
Stray,2012,August,,Youth - Younger than 1 year,MALE,false,MED,BROWN,2012
Stray,2011,September,,Older than 1 year,MALE,false,LARGE,BLUE,2011
Stray,2011,November,,Older than 1 year,MALE,false,SMALL,WHITE,2011
Owner Surrender,2012,April,,Older than 1 year,UNKNOWN,false,MED,BLACK,2012
Stray,2011,August,,Infant - Younger than 6 months,MALE,true,KITTN,GRAY,2012
Stray,2011,October,LABRADOR RETR - MIX,,MALE,true,LARGE,BLACK,2011
